INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling ../../../mnist_nn_tb.cpp in release mode
   Compiling ../../../func.cpp in release mode
   Compiling ../../../init.cpp in release mode
   Compiling ../../../mnist_nn.cpp in release mode
   Generating csim.exe
Initializing...
Initialize Finished!
----------Epoch1----------
  0 result:7, answer:7
 21 result:7, answer:7
 22 result:9, answer:9
 23 result:4, answer:4
 24 result:8, answer:8
 25 result:8, answer:8
 26 result:1, answer:7
 27 result:9, answer:9
 28 result:4, answer:7
 29 result:1, answer:1
 30 result:4, answer:4
 31 result:5, answer:5
 32 result:6, answer:6
 33 result:0, answer:0
 34 result:5, answer:5
 35 result:2, answer:2
 36 result:2, answer:2
 37 result:2, answer:2
 38 result:1, answer:1
 39 result:5, answer:5
 40 result:5, answer:5
 41 result:2, answer:2
 42 result:4, answer:4
 43 result:9, answer:9
 44 result:6, answer:6
 45 result:2, answer:2
 46 result:7, answer:7
 47 result:7, answer:7
 48 result:2, answer:2
 49 result:2, answer:2
 50 result:1, answer:1
 51 result:1, answer:1
 52 result:2, answer:2
 53 result:8, answer:8
 54 result:3, answer:3
 55 result:7, answer:7
 56 result:2, answer:2
 57 result:4, answer:4
 58 result:1, answer:1
 59 result:7, answer:7
 60 result:1, answer:1
 61 result:7, answer:7
 62 result:6, answer:6
 63 result:7, answer:7
 64 result:2, answer:8
 65 result:2, answer:2
 66 result:7, answer:7
 67 result:3, answer:3
 68 result:1, answer:1
 69 result:7, answer:7
 70 result:5, answer:5
 71 result:8, answer:8
 72 result:2, answer:2
 73 result:6, answer:6
 74 result:2, answer:2
 75 result:2, answer:2
 76 result:5, answer:5
 77 result:6, answer:6
 78 result:5, answer:5
 79 result:0, answer:0
 80 result:9, answer:9
 81 result:2, answer:2
 82 result:4, answer:4
 83 result:3, answer:3
 84 result:3, answer:3
 85 result:9, answer:9
 86 result:7, answer:7
 87 result:6, answer:6
 88 result:6, answer:6
 89 result:8, answer:8
 90 result:0, answer:0
 91 result:4, answer:4
 92 result:1, answer:1
 93 result:3, answer:5
 94 result:8, answer:8
 95 result:2, answer:2
 96 result:9, answer:9
 97 result:1, answer:1
 98 result:8, answer:8
 99 result:0, answer:0
accuracy:6905/7400
----------Epoch75----------
  0 result:6, answer:6
  1 result:7, answer:7
  2 result:2, answer:2
  3 result:1, answer:1
  4 result:0, answer:0
  5 result:5, answer:5
  6 result:5, answer:5
  7 result:2, answer:2
  8 result:0, answer:0
  9 result:2, answer:2
 10 result:2, answer:2
 11 result:0, answer:0
 12 result:2, answer:2
 13 result:4, answer:4
 14 result:9, answer:9
 15 result:8, answer:8
 16 result:0, answer:0
 17 result:9, answer:9
 18 result:9, answer:9
 19 result:4, answer:4
 20 result:6, answer:6
 21 result:5, answer:5
 22 result:4, answer:4
 23 result:9, answer:9
 24 result:1, answer:1
 25 result:8, answer:8
 26 result:3, answer:3
 27 result:4, answer:4
 28 result:9, answer:9
 29 result:4, answer:9
 30 result:1, answer:1
 31 result:2, answer:2
 32 result:2, answer:2
 33 result:8, answer:8
 34 result:1, answer:1
 35 result:9, answer:9
 36 result:6, answer:6
 37 result:4, answer:4
 38 result:0, answer:0
 39 result:9, answer:9
 40 result:4, answer:4
 41 result:2, answer:8
 42 result:3, answer:3
 43 result:8, answer:8
 44 result:4, answer:6
 45 result:0, answer:0
 46 result:2, answer:2
 47 result:5, answer:5
 48 result:1, answer:1
 49 result:9, answer:9
 50 result:6, answer:6
 51 result:2, answer:2
 52 result:9, answer:9
 53 result:4, answer:4
 54 result:0, answer:0
 55 result:9, answer:9
 56 result:6, answer:6
 57 result:0, answer:0
 58 result:6, answer:6
 59 result:2, answer:2
 60 result:5, answer:5
 61 result:4, answer:4
 62 result:2, answer:2
 63 result:7, answer:3
 64 result:3, answer:8
 65 result:1, answer:4
 66 result:5, answer:5
 67 result:5, answer:5
 68 result:0, answer:0
 69 result:2, answer:3
 70 result:8, answer:8
 71 result:5, answer:5
 72 result:3, answer:3
 73 result:5, answer:5
 74 result:8, answer:8
 75 result:6, answer:6
 76 result:5, answer:5
 77 result:7, answer:7
 78 result:6, answer:6
 79 result:3, answer:3
 80 result:3, answer:3
 81 result:9, answer:9
 82 result:6, answer:6
 83 result:1, answer:1
 84 result:1, answer:1
 85 result:2, answer:2
 86 result:9, answer:9
 87 result:0, answer:0
 88 result:4, answer:4
 89 result:3, answer:3
 90 result:3, answer:3
 91 result:6, answer:6
 92 result:9, answer:9
 93 result:5, answer:5
 94 result:7, answer:7
 95 result:3, answer:3
 96 result:7, answer:7
 97 result:7, answer:7
 98 result:7, answer:7
 99 result:8, answer:8
accuracy:6998/7500
----------Epoch76----------
  0 result:1, answer:7
  1 result:9, answer:9
  2 result:8, answer:8
  3 result:3, answer:3
  4 result:0, answer:0
  5 result:7, answer:7
  6 result:2, answer:2
  7 result:7, answer:7
  8 result:9, answer:9
  9 result:4, answer:4
 10 result:5, answer:5
 11 result:4, answer:4
 12 result:9, answer:9
 13 result:3, answer:3
 14 result:2, answer:2
 15 result:1, answer:1
 16 result:4, answer:4
 17 result:0, answer:0
 18 result:2, answer:2
 19 result:3, answer:3
 20 result:7, answer:7
 21 result:5, answer:5
 22 result:7, answer:7
 23 result:8, answer:8
 24 result:8, answer:8
 25 result:0, answer:5
 26 result:0, answer:0
 27 result:2, answer:1
 28 result:1, answer:1
 29 result:4, answer:4
 30 result:7, answer:8
 31 result:3, answer:3
 32 result:9, answer:9
 33 result:0, answer:0
 34 result:0, answer:0
 35 result:0, answer:0
 36 result:6, answer:6
 37 result:6, answer:6
 38 result:2, answer:2
 39 result:3, answer:3
 40 result:7, answer:7
 41 result:8, answer:8
 42 result:4, answer:4
 43 result:7, answer:7
 44 result:7, answer:7
 45 result:9, answer:9
 46 result:2, answer:2
 47 result:4, answer:4
 48 result:1, answer:1
 49 result:2, answer:4
 50 result:5, answer:5
 51 result:2, answer:2
 52 result:4, answer:4
 53 result:3, answer:9
 54 result:9, answer:9
 55 result:1, answer:1
 56 result:8, answer:8
 57 result:4, answer:4
 58 result:0, answer:0
 59 result:7, answer:9
 60 result:8, answer:8
 61 result:4, answer:4
 62 result:8, answer:8
 63 result:7, answer:7
 64 result:7, answer:7
 65 result:0, answer:0
 66 result:7, answer:7
 67 result:8, answer:8
 68 result:8, answer:8
 69 result:0, answer:6
 70 result:0, answer:0
 71 result:4, answer:4
 72 result:8, answer:8
 73 result:8, answer:8
 74 result:2, answer:2
 75 result:4, answer:4
 76 result:7, answer:7
 77 result:6, answer:6
 78 result:2, answer:6
 79 result:6, answer:6
 80 result:4, answer:4
 81 result:7, answer:7
 82 result:1, answer:1
 83 result:8, answer:8
 84 result:8, answer:8
 85 result:2, answer:2
 86 result:3, answer:3
 87 result:6, answer:6
 88 result:3, answer:3
 89 result:0, answer:0
 90 result:0, answer:0
 91 result:3, answer:3
 92 result:7, answer:7
 93 result:6, answer:6
 94 result:9, answer:9
 95 result:7, answer:7
 96 result:9, answer:9
 97 result:7, answer:9
 98 result:5, answer:5
 99 result:4, answer:4
accuracy:7088/7600
----------Epoch77----------
  0 result:3, answer:3
  1 result:2, answer:3
  2 result:6, answer:6
  3 result:1, answer:1
  4 result:2, answer:2
  5 result:3, answer:3
  6 result:7, answer:7
  7 result:4, answer:3
  8 result:3, answer:3
  9 result:2, answer:2
 10 result:0, answer:0
 11 result:2, answer:3
 12 result:3, answer:3
 13 result:8, answer:8
 14 result:4, answer:4
 15 result:3, answer:3
 16 result:6, answer:6
 17 result:3, answer:3
 18 result:5, answer:5
 19 result:0, answer:0
 20 result:2, answer:2
 21 result:0, answer:0
 22 result:9, answer:9
 23 result:0, answer:0
 24 result:7, answer:7
 25 result:4, answer:4
 26 result:6, answer:6
 27 result:9, answer:9
 28 result:3, answer:3
 29 result:5, answer:5
 30 result:1, answer:1
 31 result:9, answer:9
 32 result:6, answer:6
 33 result:1, answer:1
 34 result:4, answer:4
 35 result:5, answer:5
 36 result:4, answer:4
 37 result:5, answer:5
 38 result:0, answer:0
 39 result:5, answer:5
 40 result:9, answer:9
 41 result:5, answer:5
 42 result:2, answer:2
 43 result:1, answer:1
 44 result:2, answer:2
 45 result:9, answer:9
 46 result:1, answer:1
 47 result:9, answer:9
 48 result:9, answer:9
 49 result:4, answer:4
 50 result:0, answer:0
 51 result:8, answer:8
 52 result:4, answer:4
 53 result:5, answer:5
 54 result:2, answer:2
 55 result:4, answer:9
 56 result:2, answer:2
 57 result:1, answer:1
 58 result:2, answer:2
 59 result:1, answer:1
 60 result:7, answer:7
 61 result:3, answer:3
 62 result:6, answer:6
 63 result:8, answer:8
 64 result:8, answer:8
 65 result:4, answer:4
 66 result:9, answer:9
 67 result:1, answer:1
 68 result:9, answer:9
 69 result:8, answer:8
 70 result:5, answer:5
 71 result:7, answer:7
 72 result:5, answer:5
 73 result:1, answer:1
 74 result:1, answer:1
 75 result:8, answer:8
 76 result:6, answer:6
 77 result:5, answer:5
 78 result:0, answer:2
 79 result:4, answer:4
 80 result:4, answer:4
 81 result:7, answer:3
 82 result:2, answer:2
 83 result:3, answer:3
 84 result:5, answer:5
 85 result:6, answer:6
 86 result:8, answer:8
 87 result:8, answer:8
 88 result:6, answer:6
 89 result:2, answer:2
 90 result:3, answer:3
 91 result:1, answer:1
 92 result:0, answer:0
 93 result:5, answer:5
 94 result:8, answer:8
 95 result:7, answer:9
 96 result:2, answer:2
 97 result:9, answer:9
 98 result:6, answer:6
 99 result:7, answer:7
accuracy:7181/7700
----------Epoch78----------
  0 result:0, answer:0
  1 result:4, answer:4
  2 result:8, answer:8
  3 result:7, answer:7
  4 result:1, answer:1
  5 result:7, answer:7
  6 result:4, answer:4
  7 result:1, answer:1
  8 result:0, answer:0
  9 result:4, answer:9
 10 result:7, answer:7
 11 result:2, answer:2
 12 result:0, answer:0
 13 result:0, answer:0
 14 result:9, answer:9
 15 result:1, answer:1
 16 result:1, answer:7
 17 result:0, answer:8
 18 result:7, answer:7
 19 result:8, answer:8
 20 result:4, answer:4
 21 result:7, answer:7
 22 result:2, answer:2
 23 result:0, answer:0
 24 result:4, answer:4
 25 result:6, answer:6
 26 result:0, answer:0
 27 result:3, answer:3
 28 result:1, answer:1
 29 result:1, answer:1
 30 result:3, answer:3
 31 result:3, answer:3
 32 result:9, answer:9
 33 result:6, answer:6
 34 result:7, answer:7
 35 result:4, answer:4
 36 result:1, answer:1
 37 result:2, answer:5
 38 result:3, answer:3
 39 result:0, answer:0
 40 result:8, answer:8
 41 result:7, answer:7
 42 result:3, answer:3
 43 result:4, answer:9
 44 result:6, answer:6
 45 result:9, answer:9
 46 result:2, answer:3
 47 result:5, answer:5
 48 result:0, answer:0
 49 result:2, answer:2
 50 result:7, answer:7
 51 result:4, answer:4
 52 result:5, answer:5
 53 result:1, answer:1
 54 result:2, answer:7
 55 result:5, answer:5
 56 result:8, answer:8
 57 result:0, answer:0
 58 result:8, answer:8
 59 result:8, answer:8
 60 result:1, answer:1
 61 result:5, answer:5
 62 result:0, answer:0
 63 result:3, answer:3
 64 result:0, answer:0
 65 result:3, answer:3
 66 result:1, answer:1
 67 result:4, answer:4
 68 result:0, answer:0
 69 result:3, answer:3
 70 result:7, answer:7
 71 result:2, answer:2
 72 result:4, answer:7
 73 result:1, answer:1
 74 result:8, answer:8
 75 result:0, answer:0
 76 result:7, answer:7
 77 result:0, answer:0
 78 result:4, answer:4
 79 result:3, answer:3
 80 result:1, answer:1
 81 result:9, answer:9
 82 result:8, answer:8
 83 result:7, answer:7
 84 result:7, answer:7
 85 result:1, answer:1
 86 result:4, answer:4
 87 result:9, answer:9
 88 result:9, answer:9
 89 result:3, answer:3
 90 result:4, answer:2
 91 result:1, answer:1
 92 result:7, answer:7
 93 result:9, answer:9
 94 result:0, answer:0
 95 result:2, answer:2
 96 result:0, answer:0
 97 result:3, answer:3
 98 result:3, answer:3
 99 result:7, answer:7
accuracy:7272/7800
----------Epoch79----------
  0 result:4, answer:6
  1 result:9, answer:9
  2 result:2, answer:2
  3 result:3, answer:3
  4 result:3, answer:3
  5 result:7, answer:7
  6 result:7, answer:7
  7 result:0, answer:0
  8 result:0, answer:0
  9 result:7, answer:7
 10 result:5, answer:5
 11 result:2, answer:2
 12 result:9, answer:9
 13 result:2, answer:8
 14 result:7, answer:7
 15 result:4, answer:4
 16 result:4, answer:4
 17 result:2, answer:2
 18 result:6, answer:6
 19 result:6, answer:6
 20 result:1, answer:1
 21 result:9, answer:9
 22 result:6, answer:6
 23 result:8, answer:8
 24 result:2, answer:2
 25 result:4, answer:9
 26 result:0, answer:0
 27 result:8, answer:8
 28 result:7, answer:3
 29 result:1, answer:1
 30 result:1, answer:1
 31 result:6, answer:6
 32 result:3, answer:3
 33 result:5, answer:5
 34 result:1, answer:1
 35 result:1, answer:1
 36 result:1, answer:1
 37 result:3, answer:3
 38 result:1, answer:1
 39 result:2, answer:2
 40 result:3, answer:3
 41 result:0, answer:0
 42 result:2, answer:2
 43 result:0, answer:0
 44 result:1, answer:1
 45 result:3, answer:3
 46 result:5, answer:5
 47 result:5, answer:5
 48 result:7, answer:7
 49 result:4, answer:4
 50 result:7, answer:8
 51 result:9, answer:9
 52 result:6, answer:6
 53 result:4, answer:9
 54 result:6, answer:6
 55 result:8, answer:8
 56 result:2, answer:3
 57 result:6, answer:6
 58 result:6, answer:6
 59 result:8, answer:8
 60 result:5, answer:5
 61 result:1, answer:1
 62 result:4, answer:4
 63 result:2, answer:2
 64 result:4, answer:4
 65 result:4, answer:4
 66 result:5, answer:5
 67 result:1, answer:1
 68 result:1, answer:1
 69 result:9, answer:9
 70 result:0, answer:0
 71 result:2, answer:2
 72 result:4, answer:4
 73 result:9, answer:9
 74 result:5, answer:5
 75 result:7, answer:7
 76 result:1, answer:1
 77 result:8, answer:8
 78 result:3, answer:8
 79 result:5, answer:5
 80 result:0, answer:6
 81 result:9, answer:9
 82 result:8, answer:8
 83 result:7, answer:7
 84 result:1, answer:1
 85 result:1, answer:1
 86 result:6, answer:6
 87 result:7, answer:7
 88 result:6, answer:6
 89 result:3, answer:3
 90 result:2, answer:2
 91 result:2, answer:2
 92 result:0, answer:0
 93 result:8, answer:8
 94 result:9, answer:9
 95 result:2, answer:2
 96 result:5, answer:5
 97 result:1, answer:1
 98 result:0, answer:0
 99 result:8, answer:8
accuracy:7363/7900
----------Epoch80----------
  0 result:1, answer:1
  1 result:4, answer:9
  2 result:5, answer:5
  3 result:7, answer:7
  4 result:9, answer:9
  5 result:6, answer:6
  6 result:9, answer:9
  7 result:0, answer:0
  8 result:8, answer:6
  9 result:1, answer:1
 10 result:5, answer:5
 11 result:5, answer:5
 12 result:8, answer:8
 13 result:3, answer:3
 14 result:8, answer:8
 15 result:2, answer:2
 16 result:6, answer:6
 17 result:5, answer:5
 18 result:0, answer:0
 19 result:7, answer:7
 20 result:4, answer:4
 21 result:6, answer:6
 22 result:1, answer:1
 23 result:3, answer:3
 24 result:4, answer:4
 25 result:7, answer:7
 26 result:3, answer:3
 27 result:2, answer:2
 28 result:3, answer:3
 29 result:4, answer:4
 30 result:2, answer:2
 31 result:5, answer:5
 32 result:2, answer:2
 33 result:7, answer:7
 34 result:1, answer:1
 35 result:7, answer:7
 36 result:2, answer:2
 37 result:6, answer:6
 38 result:4, answer:4
 39 result:1, answer:1
 40 result:5, answer:5
 41 result:7, answer:7
 42 result:2, answer:8
 43 result:6, answer:6
 44 result:0, answer:0
 45 result:1, answer:1
 46 result:8, answer:8
 47 result:2, answer:2
 48 result:5, answer:5
 49 result:7, answer:7
 50 result:7, answer:7
 51 result:6, answer:6
 52 result:3, answer:9
 53 result:3, answer:3
 54 result:5, answer:5
 55 result:8, answer:8
 56 result:4, answer:4
 57 result:2, answer:2
 58 result:4, answer:4
 59 result:0, answer:0
 60 result:8, answer:8
 61 result:8, answer:8
 62 result:3, answer:3
 63 result:4, answer:4
 64 result:9, answer:9
 65 result:2, answer:2
 66 result:7, answer:7
 67 result:5, answer:5
 68 result:1, answer:8
 69 result:0, answer:6
 70 result:5, answer:5
 71 result:6, answer:6
 72 result:0, answer:0
 73 result:8, answer:8
 74 result:6, answer:6
 75 result:7, answer:7
 76 result:3, answer:3
 77 result:6, answer:6
 78 result:4, answer:4
 79 result:9, answer:9
 80 result:4, answer:4
 81 result:6, answer:6
 82 result:6, answer:6
 83 result:3, answer:3
 84 result:0, answer:2
 85 result:4, answer:4
 86 result:1, answer:1
 87 result:0, answer:0
 88 result:1, answer:1
 89 result:4, answer:4
 90 result:6, answer:6
 91 result:2, answer:2
 92 result:9, answer:9
 93 result:1, answer:1
 94 result:1, answer:1
 95 result:0, answer:0
 96 result:6, answer:6
 97 result:3, answer:3
 98 result:9, answer:9
 99 result:5, answer:5
accuracy:7456/8000
----------Epoch81----------
  0 result:7, answer:7
  1 result:2, answer:2
  2 result:1, answer:1
  3 result:0, answer:0
  4 result:4, answer:4
  5 result:1, answer:1
  6 result:4, answer:4
  7 result:9, answer:9
  8 result:5, answer:5
  9 result:9, answer:9
 10 result:0, answer:0
 11 result:6, answer:6
 12 result:9, answer:9
 13 result:0, answer:0
 14 result:1, answer:1
 15 result:5, answer:5
 16 result:9, answer:9
 17 result:7, answer:7
 18 result:2, answer:3
 19 result:4, answer:4
 20 result:9, answer:9
 21 result:6, answer:6
 22 result:6, answer:6
 23 result:5, answer:5
 24 result:4, answer:4
 25 result:0, answer:0
 26 result:7, answer:7
 27 result:4, answer:4
 28 result:0, answer:0
 29 result:1, answer:1
 30 result:3, answer:3
 31 result:1, answer:1
 32 result:3, answer:3
 33 result:4, answer:4
 34 result:7, answer:7
 35 result:2, answer:2
 36 result:7, answer:7
 37 result:1, answer:1
 38 result:2, answer:2
 39 result:1, answer:1
 40 result:1, answer:1
 41 result:7, answer:7
 42 result:4, answer:4
 43 result:2, answer:2
 44 result:3, answer:3
 45 result:5, answer:5
 46 result:1, answer:1
 47 result:2, answer:2
 48 result:4, answer:4
 49 result:4, answer:4
 50 result:6, answer:6
 51 result:3, answer:3
 52 result:5, answer:5
 53 result:5, answer:5
 54 result:6, answer:6
 55 result:0, answer:0
 56 result:4, answer:4
 57 result:1, answer:1
 58 result:9, answer:9
 59 result:5, answer:5
 60 result:7, answer:7
 61 result:8, answer:8
 62 result:8, answer:9
 63 result:2, answer:3
 64 result:7, answer:7
 65 result:4, answer:4
 66 result:4, answer:6
 67 result:4, answer:4
 68 result:3, answer:3
 69 result:0, answer:0
 70 result:7, answer:7
 71 result:0, answer:0
 72 result:2, answer:2
 73 result:9, answer:9
 74 result:1, answer:1
 75 result:7, answer:7
 76 result:3, answer:3
 77 result:2, answer:2
 78 result:9, answer:9
 79 result:7, answer:7
 80 result:7, answer:7
 81 result:6, answer:6
 82 result:2, answer:2
 83 result:7, answer:7
 84 result:8, answer:8
 85 result:4, answer:4
 86 result:7, answer:7
 87 result:3, answer:3
 88 result:6, answer:6
 89 result:1, answer:1
 90 result:3, answer:3
 91 result:6, answer:6
 92 result:9, answer:9
 93 result:3, answer:3
 94 result:1, answer:1
 95 result:4, answer:4
 96 result:1, answer:1
 97 result:7, answer:7
 98 result:6, answer:6
 99 result:9, answer:9
accuracy:7552/8100
----------Epoch82----------
  0 result:6, answer:6
  1 result:0, answer:0
  2 result:5, answer:5
  3 result:4, answer:4
  4 result:9, answer:9
  5 result:9, answer:9
  6 result:2, answer:2
  7 result:1, answer:1
  8 result:9, answer:9
  9 result:4, answer:4
 10 result:8, answer:8
 11 result:7, answer:7
 12 result:3, answer:3
 13 result:9, answer:9
 14 result:7, answer:7
 15 result:4, answer:4
 16 result:4, answer:4
 17 result:4, answer:4
 18 result:9, answer:9
 19 result:2, answer:2
 20 result:5, answer:5
 21 result:4, answer:4
 22 result:7, answer:7
 23 result:6, answer:6
 24 result:4, answer:7
 25 result:9, answer:9
 26 result:0, answer:0
 27 result:5, answer:5
 28 result:8, answer:8
 29 result:5, answer:5
 30 result:6, answer:6
 31 result:6, answer:6
 32 result:5, answer:5
 33 result:7, answer:7
 34 result:8, answer:8
 35 result:1, answer:1
 36 result:0, answer:0
 37 result:1, answer:1
 38 result:6, answer:6
 39 result:4, answer:4
 40 result:6, answer:6
 41 result:7, answer:7
 42 result:3, answer:3
 43 result:1, answer:1
 44 result:7, answer:7
 45 result:1, answer:1
 46 result:8, answer:8
 47 result:2, answer:2
 48 result:0, answer:0
 49 result:2, answer:2
 50 result:9, answer:9
 51 result:9, answer:9
 52 result:5, answer:5
 53 result:5, answer:5
 54 result:1, answer:1
 55 result:5, answer:5
 56 result:6, answer:6
 57 result:0, answer:0
 58 result:3, answer:3
 59 result:4, answer:4
 60 result:4, answer:4
 61 result:6, answer:6
 62 result:5, answer:5
 63 result:4, answer:4
 64 result:6, answer:6
 65 result:5, answer:5
 66 result:4, answer:4
 67 result:5, answer:5
 68 result:1, answer:1
 69 result:4, answer:4
 70 result:4, answer:4
 71 result:7, answer:7
 72 result:2, answer:2
 73 result:3, answer:3
 74 result:2, answer:2
 75 result:7, answer:7
 76 result:1, answer:1
 77 result:8, answer:8
 78 result:1, answer:1
 79 result:8, answer:8
 80 result:1, answer:1
 81 result:8, answer:8
 82 result:5, answer:5
 83 result:0, answer:0
 84 result:2, answer:8
 85 result:9, answer:9
 86 result:2, answer:2
 87 result:5, answer:5
 88 result:0, answer:0
 89 result:1, answer:1
 90 result:1, answer:1
 91 result:1, answer:1
 92 result:0, answer:0
 93 result:9, answer:9
 94 result:0, answer:0
 95 result:3, answer:3
 96 result:1, answer:1
 97 result:6, answer:6
 98 result:4, answer:4
 99 result:2, answer:2
accuracy:7650/8200
----------Epoch83----------
  0 result:3, answer:3
  1 result:6, answer:6
  2 result:1, answer:1
  3 result:1, answer:1
  4 result:1, answer:1
  5 result:3, answer:3
  6 result:9, answer:9
  7 result:5, answer:5
  8 result:2, answer:2
  9 result:9, answer:9
 10 result:4, answer:4
 11 result:5, answer:5
 12 result:9, answer:9
 13 result:3, answer:3
 14 result:4, answer:9
 15 result:0, answer:0
 16 result:3, answer:3
 17 result:5, answer:6
 18 result:5, answer:5
 19 result:5, answer:5
 20 result:7, answer:7
 21 result:2, answer:2
 22 result:2, answer:2
 23 result:7, answer:7
 24 result:1, answer:1
 25 result:2, answer:2
 26 result:8, answer:8
 27 result:4, answer:4
 28 result:1, answer:1
 29 result:7, answer:7
 30 result:3, answer:3
 31 result:3, answer:3
 32 result:8, answer:8
 33 result:8, answer:8
 34 result:7, answer:7
 35 result:9, answer:9
 36 result:2, answer:2
 37 result:2, answer:2
 38 result:4, answer:4
 39 result:1, answer:1
 40 result:5, answer:5
 41 result:9, answer:9
 42 result:8, answer:8
 43 result:7, answer:7
 44 result:2, answer:2
 45 result:3, answer:3
 46 result:0, answer:0
 47 result:2, answer:4
 48 result:4, answer:4
 49 result:2, answer:2
 50 result:4, answer:4
 51 result:1, answer:1
 52 result:9, answer:9
 53 result:5, answer:5
 54 result:7, answer:7
 55 result:7, answer:7
 56 result:2, answer:2
 57 result:8, answer:8
 58 result:2, answer:2
 59 result:0, answer:6
 60 result:8, answer:8
 61 result:5, answer:5
 62 result:7, answer:7
 63 result:7, answer:7
 64 result:9, answer:9
 65 result:1, answer:1
 66 result:8, answer:8
 67 result:1, answer:1
 68 result:8, answer:8
 69 result:0, answer:0
 70 result:3, answer:3
 71 result:0, answer:0
 72 result:1, answer:1
 73 result:9, answer:9
 74 result:9, answer:9
 75 result:4, answer:4
 76 result:1, answer:1
 77 result:8, answer:8
 78 result:2, answer:2
 79 result:1, answer:1
 80 result:2, answer:2
 81 result:9, answer:9
 82 result:7, answer:7
 83 result:5, answer:5
 84 result:9, answer:9
 85 result:2, answer:2
 86 result:6, answer:6
 87 result:4, answer:4
 88 result:1, answer:1
 89 result:5, answer:5
 90 result:4, answer:8
 91 result:2, answer:2
 92 result:9, answer:9
 93 result:2, answer:2
 94 result:0, answer:0
 95 result:4, answer:4
 96 result:0, answer:0
 97 result:0, answer:0
 98 result:2, answer:2
 99 result:8, answer:8
accuracy:7745/8300
----------Epoch84----------
  0 result:4, answer:4
  1 result:7, answer:7
  2 result:1, answer:1
  3 result:2, answer:2
  4 result:4, answer:4
  5 result:0, answer:0
  6 result:2, answer:2
  7 result:7, answer:7
  8 result:4, answer:4
  9 result:3, answer:3
 10 result:3, answer:3
 11 result:0, answer:0
 12 result:0, answer:0
 13 result:3, answer:3
 14 result:1, answer:1
 15 result:9, answer:9
 16 result:6, answer:6
 17 result:5, answer:5
 18 result:2, answer:2
 19 result:8, answer:5
 20 result:9, answer:9
 21 result:7, answer:2
 22 result:9, answer:9
 23 result:3, answer:3
 24 result:0, answer:0
 25 result:4, answer:4
 26 result:2, answer:2
 27 result:0, answer:0
 28 result:7, answer:7
 29 result:1, answer:1
 30 result:1, answer:1
 31 result:2, answer:2
 32 result:1, answer:1
 33 result:5, answer:5
 34 result:3, answer:3
 35 result:3, answer:3
 36 result:9, answer:9
 37 result:7, answer:7
 38 result:8, answer:8
 39 result:6, answer:6
 40 result:3, answer:5
 41 result:4, answer:6
 42 result:1, answer:1
 43 result:3, answer:3
 44 result:8, answer:8
 45 result:1, answer:1
 46 result:0, answer:0
 47 result:5, answer:5
 48 result:1, answer:1
 49 result:7, answer:3
 50 result:1, answer:1
 51 result:5, answer:5
 52 result:0, answer:5
 53 result:6, answer:6
 54 result:1, answer:1
 55 result:8, answer:8
 56 result:5, answer:5
 57 result:1, answer:1
 58 result:7, answer:7
 59 result:4, answer:9
 60 result:4, answer:4
 61 result:6, answer:6
 62 result:2, answer:2
 63 result:2, answer:2
 64 result:5, answer:5
 65 result:0, answer:0
 66 result:2, answer:6
 67 result:5, answer:5
 68 result:6, answer:6
 69 result:3, answer:3
 70 result:7, answer:7
 71 result:2, answer:2
 72 result:0, answer:0
 73 result:8, answer:8
 74 result:8, answer:8
 75 result:5, answer:5
 76 result:4, answer:4
 77 result:1, answer:1
 78 result:1, answer:1
 79 result:4, answer:4
 80 result:0, answer:0
 81 result:7, answer:3
 82 result:3, answer:3
 83 result:7, answer:7
 84 result:6, answer:6
 85 result:1, answer:1
 86 result:6, answer:6
 87 result:2, answer:2
 88 result:1, answer:1
 89 result:4, answer:9
 90 result:2, answer:2
 91 result:8, answer:8
 92 result:6, answer:6
 93 result:1, answer:1
 94 result:9, answer:9
 95 result:5, answer:5
 96 result:2, answer:2
 97 result:5, answer:5
 98 result:4, answer:4
 99 result:4, answer:4
accuracy:7835/8400
----------Epoch85----------
  0 result:2, answer:2
  1 result:8, answer:8
  2 result:3, answer:3
  3 result:9, answer:8
  4 result:2, answer:2
  5 result:4, answer:4
  6 result:5, answer:5
  7 result:0, answer:0
  8 result:3, answer:3
  9 result:1, answer:1
 10 result:7, answer:7
 11 result:7, answer:7
 12 result:5, answer:5
 13 result:7, answer:7
 14 result:9, answer:9
 15 result:7, answer:7
 16 result:1, answer:1
 17 result:9, answer:9
 18 result:2, answer:2
 19 result:1, answer:1
 20 result:4, answer:4
 21 result:2, answer:2
 22 result:9, answer:9
 23 result:2, answer:2
 24 result:0, answer:0
 25 result:4, answer:4
 26 result:9, answer:9
 27 result:1, answer:1
 28 result:4, answer:4
 29 result:8, answer:8
 30 result:1, answer:1
 31 result:8, answer:8
 32 result:4, answer:4
 33 result:5, answer:5
 34 result:9, answer:9
 35 result:3, answer:8
 36 result:8, answer:8
 37 result:3, answer:3
 38 result:7, answer:7
 39 result:6, answer:6
 40 result:0, answer:0
 41 result:0, answer:0
 42 result:3, answer:3
 43 result:0, answer:0
 44 result:2, answer:2
 45 result:0, answer:6
 46 result:6, answer:6
 47 result:4, answer:4
 48 result:3, answer:9
 49 result:3, answer:3
 50 result:3, answer:3
 51 result:3, answer:3
